janth_14_00019	CDS	915				hypothetical protein
janth_14_00020	CDS	303				hypothetical protein
janth_14_00021	CDS	1119		phrog_2889		hypothetical protein
janth_14_00022	CDS	1176		phrog_23		tail sheath
janth_14_00023	CDS	510		phrog_55		head closure
janth_14_00024	CDS	309		phrog_103		tail protein
janth_14_00025	CDS	3303		phrog_5690		hypothetical protein
janth_14_00026	CDS	609		phrog_76		tail protein
janth_14_00027	CDS	1278		phrog_52		tail protein
janth_14_00028	CDS	240				hypothetical protein
janth_14_00029	CDS	390				hypothetical protein
janth_14_00030	CDS	198		phrog_4113		hypothetical protein
janth_14_00031	CDS	264		phrog_603		transcriptional regulator
janth_14_00032	CDS	402				hypothetical protein
janth_14_00033	CDS	99				hypothetical protein
janth_14_00034	CDS	354				hypothetical protein
janth_14_00035	CDS	1839		phrog_91		nicking at origin of replication
locus_tag	ftype	length_bp	gene	EC_number	COG	product
janth_15_00001	CDS	210		phrog_2790		excisionase and transcriptional regulator
janth_15_00002	CDS	294				hypothetical protein
janth_15_00003	CDS	603				hypothetical protein
janth_15_00004	CDS	327				hypothetical protein
janth_15_00005	CDS	393				hypothetical protein
janth_15_00006	CDS	189				hypothetical protein
janth_15_00007	CDS	393				hypothetical protein
janth_15_00008	CDS	342				hypothetical protein
janth_15_00009	CDS	609		phrog_518		Rha-like transcriptional regulator
janth_15_00010	CDS	324				hypothetical protein
janth_15_00011	CDS	579		phrog_2439		transcriptional regulator
janth_15_00012	CDS	690		phrog_4		transcriptional repressor
janth_15_00013	CDS	213		phrog_6831		transcriptional regulator
janth_15_00014	CDS	222				hypothetical protein
janth_15_00015	CDS	870		phrog_35		transcriptional repressor
janth_15_00016	CDS	231				hypothetical protein
janth_15_00017	CDS	471				hypothetical protein
janth_15_00018	CDS	795		phrog_1701		DnaD-like helicase loader
janth_15_00019	CDS	645		phrog_10105		hypothetical protein
janth_15_00020	CDS	417				hypothetical protein
janth_15_00021	CDS	504				hypothetical protein
janth_15_00022	CDS	378		phrog_731		hypothetical protein
janth_15_00023	CDS	207				hypothetical protein
janth_15_00024	CDS	96				hypothetical protein
janth_15_00025	CDS	207				hypothetical protein
janth_15_00026	CDS	324				hypothetical protein
janth_15_00027	CDS	393		phrog_2323		HNH endonuclease
janth_15_00028	CDS	471		phrog_641		terminase small subunit
janth_15_00029	CDS	1677		phrog_7622		terminase large subunit
janth_15_00030	CDS	1215		phrog_12		portal protein
janth_15_00031	CDS	684		phrog_80		head maturation protease
janth_15_00032	CDS	1401		phrog_10		major head protein
janth_15_00033	CDS	216				hypothetical protein
janth_15_00034	CDS	513				hypothetical protein
janth_15_00035	CDS	1503				hypothetical protein
janth_15_00036	CDS	114				hypothetical protein
janth_15_00037	CDS	555		phrog_442		head-tail adaptor
janth_15_00038	CDS	336		phrog_25		head closure Hc1
janth_15_00039	CDS	462		phrog_5		tail completion or Neck1 protein
janth_15_00040	CDS	351		phrog_347		tail terminator
janth_15_00041	CDS	435				hypothetical protein
janth_15_00042	CDS	642		phrog_584		major tail protein
janth_15_00043	CDS	318		phrog_569		tail length tape measure protein
janth_15_00044	CDS	297		phrog_680		tail length tape measure protein
janth_15_00045	CDS	6462		phrog_25966		tail length tape measure protein
janth_15_00046	CDS	1470		phrog_8917		hypothetical protein
janth_15_00047	CDS	2493		phrog_38044		hypothetical protein
janth_15_00048	CDS	351				hypothetical protein
janth_15_00049	CDS	825				hypothetical protein
janth_15_00050	CDS	2070		phrog_5939		tail protein
janth_15_00051	CDS	429		phrog_1024		hypothetical protein
janth_15_00052	CDS	465		phrog_894		endolysin
janth_15_00053	CDS	336		phrog_3362		hypothetical protein
janth_15_00054	CDS	381				hypothetical protein
janth_15_00055	CDS	267				hypothetical protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
janth_16_00001	CDS	273				hypothetical protein
janth_16_00002	CDS	243				hypothetical protein
janth_16_00003	CDS	255				hypothetical protein
janth_16_00004	CDS	345				hypothetical protein
janth_16_00005	CDS	345		phrog_1599		hypothetical protein
janth_16_00006	CDS	1566		phrog_14259		hypothetical protein
janth_16_00007	CDS	570				hypothetical protein
janth_16_00008	CDS	243				hypothetical protein
janth_16_00009	CDS	396				hypothetical protein
janth_16_00010	CDS	438		phrog_894		endolysin
janth_16_00011	CDS	261				hypothetical protein
janth_16_00012	CDS	366				hypothetical protein
janth_16_00013	CDS	2070		phrog_5939		tail protein
janth_16_00014	CDS	2967		phrog_38044		hypothetical protein
janth_16_00015	CDS	1470		phrog_8917		hypothetical protein
janth_16_00016	CDS	5694		phrog_7740		tail length tape measure protein
janth_16_00017	CDS	339				hypothetical protein
janth_16_00018	CDS	732		phrog_4792		anti-repressor
janth_16_00019	CDS	1008		phrog_245		anti-repressor Ant
janth_16_00020	CDS	159				hypothetical protein
janth_16_00021	CDS	705		phrog_795		partition protein ATPase
janth_16_00022	CDS	285		phrog_8224		hypothetical protein
janth_16_00023	CDS	276				hypothetical protein
janth_16_00024	CDS	333		phrog_4966		hypothetical protein
janth_16_00025	CDS	474				hypothetical protein
janth_16_00026	CDS	1203		phrog_290		minor tail protein
janth_16_00027	CDS	402		phrog_179		tail terminator
janth_16_00028	CDS	498		phrog_169		tail completion or Neck1 protein
janth_16_00029	CDS	375		phrog_161		head closure Hc1
janth_16_00030	CDS	372		phrog_17560		hypothetical protein
janth_16_00031	CDS	513		phrog_477		head-tail adaptor Ad1
janth_16_00032	CDS	459		phrog_32439		hypothetical protein
janth_16_00033	CDS	993		phrog_15687		hypothetical protein
janth_16_00034	CDS	831		phrog_784		hypothetical protein
janth_16_00035	CDS	675				Lecithin retinol acyltransferase
janth_16_00036	CDS	1221		phrog_241		head morphogenesis
janth_16_00037	CDS	1365		phrog_145		portal protein
janth_16_00038	CDS	1287		phrog_38319		hypothetical protein
janth_16_00039	CDS	462		phrog_546		hypothetical protein
janth_16_00040	CDS	642		phrog_513		transposase
janth_16_00041	CDS	1131		phrog_29215		hypothetical protein
janth_16_00042	CDS	543				hypothetical protein
janth_16_00043	CDS	102				hypothetical protein
janth_16_00044	CDS	348		phrog_18669		hypothetical protein
janth_16_00045	CDS	360				hypothetical protein
janth_16_00046	CDS	894		phrog_50		DnaC-like helicase loader
janth_16_00047	CDS	1065		phrog_12767		hypothetical protein
janth_16_00048	CDS	762		phrog_887		queuine tRNA-ribosyltransferase
janth_16_00049	CDS	132				hypothetical protein
janth_16_00050	CDS	1209		phrog_67		DNA methyltransferase
janth_16_00051	CDS	447		phrog_131		HNH endonuclease
janth_16_00052	CDS	843				hypothetical protein
janth_16_00053	CDS	993		phrog_424		phosphoadenosine phosphosulfate reductase
janth_16_00054	CDS	618				hypothetical protein
janth_16_00055	CDS	426				hypothetical protein
janth_16_00056	CDS	366				hypothetical protein
janth_16_00057	CDS	2244		phrog_23072		DNA methyltransferase
janth_16_00058	CDS	405				hypothetical protein
janth_16_00059	CDS	789		phrog_129		transcriptional regulator
janth_16_00060	CDS	150				hypothetical protein
janth_16_00061	CDS	264				hypothetical protein
janth_16_00062	CDS	216				hypothetical protein
janth_16_00063	CDS	291				hypothetical protein
janth_16_00064	CDS	336				hypothetical protein
janth_16_00065	CDS	708		phrog_4		transcriptional repressor
janth_16_00066	CDS	312				hypothetical protein
janth_16_00067	CDS	483				hypothetical protein
janth_16_00068	CDS	870		phrog_11186		hypothetical protein
janth_16_00069	CDS	888		phrog_27972		hypothetical protein
janth_16_00070	CDS	279				hypothetical protein
janth_16_00071	CDS	90				hypothetical protein
janth_16_00072	CDS	234				hypothetical protein
janth_16_00073	CDS	180				hypothetical protein
janth_16_00074	CDS	246		phrog_2201		hypothetical protein
janth_16_00075	CDS	225				hypothetical protein
janth_16_00076	CDS	135				hypothetical protein
janth_16_00077	CDS	246				hypothetical protein
janth_16_00078	CDS	939		phrog_561		RecT-like ssDNA annealing protein
janth_16_00079	CDS	1776		phrog_7655		RecE-like recombination exonuclease
janth_16_00080	CDS	711		phrog_25176		hypothetical protein
janth_16_00081	CDS	249		phrog_9165		hypothetical protein
janth_16_00082	CDS	639		phrog_4657		hypothetical protein
janth_16_00083	CDS	414		phrog_72		NinB/ Orf homologous recombination mediator
janth_16_00084	CDS	1320		phrog_724		exonuclease recombination-associated
janth_16_00085	CDS	603				hypothetical protein
janth_16_00086	CDS	390		phrog_3193		hypothetical protein
janth_16_00087	CDS	639		phrog_8514		hypothetical protein
janth_16_00088	CDS	123				hypothetical protein
janth_16_00089	CDS	327		phrog_1372		hypothetical protein
janth_16_00090	CDS	243				hypothetical protein
janth_16_00091	CDS	588		phrog_8593		hypothetical protein
janth_16_00092	CDS	336				hypothetical protein
janth_16_00093	CDS	1110		phrog_1		integrase
locus_tag	ftype	length_bp	gene	EC_number	COG	product
janth_17_00001	CDS	2046				Multicopper oxidase
janth_17_00002	CDS	1149		phrog_1		integrase
janth_17_00003	CDS	243				hypothetical protein
janth_17_00004	CDS	396				hypothetical protein
janth_17_00005	CDS	336		phrog_3362		hypothetical protein
janth_17_00006	CDS	465		phrog_894		endolysin
janth_17_00007	CDS	429		phrog_1024		hypothetical protein
janth_17_00008	CDS	2070		phrog_5939		tail protein
janth_17_00009	CDS	3144				hypothetical protein
janth_17_00010	CDS	1470		phrog_8917		hypothetical protein
janth_17_00011	CDS	4977		phrog_25966		tail length tape measure protein
janth_17_00012	CDS	249		phrog_680		tail length tape measure protein
janth_17_00013	CDS	318		phrog_569		tail length tape measure protein
janth_17_00014	CDS	651		phrog_584		major tail protein
janth_17_00015	CDS	351		phrog_347		tail terminator
janth_17_00016	CDS	402				hypothetical protein
janth_17_00017	CDS	336		phrog_25		head closure Hc1
janth_17_00018	CDS	558		phrog_442		head-tail adaptor
janth_17_00019	CDS	660				hypothetical protein
janth_17_00020	CDS	1362				hypothetical protein
janth_17_00021	CDS	198				hypothetical protein
janth_17_00022	CDS	1206		phrog_10		major head protein
janth_17_00023	CDS	747		phrog_94		head maturation protease
janth_17_00024	CDS	1317		phrog_12		portal protein
janth_17_00025	CDS	1707		phrog_9		terminase large subunit
janth_17_00026	CDS	486		phrog_83		terminase small subunit
janth_17_00027	CDS	414		phrog_2323		HNH endonuclease
janth_17_00028	CDS	210				hypothetical protein
janth_17_00029	CDS	192				hypothetical protein
janth_17_00030	CDS	279				hypothetical protein
janth_17_00031	CDS	576				hypothetical protein
janth_17_00032	CDS	393				hypothetical protein
janth_17_00033	CDS	291		phrog_5781		hypothetical protein
janth_17_00034	CDS	579		phrog_954		DNA methyltransferase
janth_17_00035	CDS	243				hypothetical protein
janth_17_00036	CDS	1461		phrog_1		integrase
janth_17_00037	CDS	768		phrog_109		P-like helicase loader
janth_17_00038	CDS	738		phrog_10469		DnaD-like helicase loader
janth_17_00039	CDS	444		phrog_101		CII-like transcriptional activator
janth_17_00040	CDS	1065		phrog_4		transcriptional repressor
janth_17_00041	CDS	315				hypothetical protein
janth_17_00042	CDS	297				hypothetical protein
janth_17_00043	CDS	726		phrog_3007		RusA-like Holliday junction resolvase
janth_17_00044	CDS	1173		phrog_7674		hypothetical protein
janth_17_00045	CDS	1998		phrog_23072		DNA methyltransferase
janth_17_00046	CDS	411				hypothetical protein
janth_17_00047	CDS	294				hypothetical protein
janth_17_00048	CDS	219				Prophage CP4-57 regulatory protein (AlpA)
locus_tag	ftype	length_bp	gene	EC_number	COG	product
janth_18_00001	CDS	1152		phrog_3694		hypothetical protein
janth_18_00002	CDS	984		phrog_14650		hypothetical protein
janth_18_00003	CDS	1155		phrog_1		integrase
janth_18_00004	CDS	168				hypothetical protein
janth_18_00005	CDS	240				hypothetical protein
janth_18_00006	CDS	153				hypothetical protein
janth_18_00007	CDS	1839		phrog_91		nicking at origin of replication
janth_18_00008	CDS	354				hypothetical protein
janth_18_00009	CDS	99				hypothetical protein
janth_18_00010	CDS	408				hypothetical protein
janth_18_00011	CDS	264		phrog_603		transcriptional regulator
janth_18_00012	CDS	189		phrog_9850		hypothetical protein
janth_18_00013	CDS	165		phrog_4113		hypothetical protein
janth_18_00014	CDS	204		phrog_3431		Arc-like repressor
janth_18_00015	CDS	414				hypothetical protein
janth_18_00016	CDS	816				hypothetical protein
janth_18_00017	CDS	690		phrog_6521		membrane protein
janth_18_00018	CDS	243		phrog_25421		hypothetical protein
janth_18_00019	CDS	1278		phrog_52		tail protein
janth_18_00020	CDS	609		phrog_76		tail protein
janth_18_00021	CDS	2904		phrog_5690		hypothetical protein
janth_18_00022	CDS	309		phrog_103		tail protein
janth_18_00023	CDS	510		phrog_55		head closure
janth_18_00024	CDS	1176		phrog_23		tail sheath
janth_18_00025	CDS	501				hypothetical protein
janth_18_00026	CDS	1215		phrog_327		tail protein
janth_18_00027	CDS	621		phrog_48		tail protein
janth_18_00028	CDS	912		phrog_4226		baseplate protein
janth_18_00029	CDS	345		phrog_43		baseplate wedge subunit
janth_18_00030	CDS	672		phrog_9992		baseplate assembly protein
janth_18_00031	CDS	861		phrog_116		DNA methyltransferase
janth_18_00032	CDS	1794		phrog_3940		hypothetical protein
janth_18_00033	CDS	474		phrog_36427		hypothetical protein
janth_18_00034	CDS	489		phrog_65		tail terminator
janth_18_00035	CDS	516		phrog_2466		Rz-like spanin
janth_18_00036	CDS	561		phrog_12853		hypothetical protein
janth_18_00037	CDS	387		phrog_1024		hypothetical protein
janth_18_00038	CDS	210		phrog_46		tail protein
janth_18_00039	CDS	507		phrog_71		head-tail adaptor Ad1
janth_18_00040	CDS	717		phrog_74		terminase small subunit
janth_18_00041	CDS	1017		phrog_70		major head protein
janth_18_00042	CDS	792		phrog_73		head scaffolding protein
janth_18_00043	CDS	1917		phrog_5751		terminase large subunit
janth_18_00044	CDS	1062		phrog_68		portal protein
janth_18_00045	CDS	216		phrog_54		DksA-like zinc-finger protein
locus_tag	ftype	length_bp	gene	EC_number	COG	product
janth_19_00001	CDS	1056		phrog_19731		hypothetical protein
janth_19_00002	CDS	936		phrog_4715		ParB-like partition protein
janth_19_00003	CDS	318				putative KleE stable inheritance protein
janth_19_00004	CDS	324		phrog_2790		excisionase and transcriptional regulator
janth_19_00005	CDS	180				hypothetical protein
janth_19_00006	CDS	600				hypothetical protein
janth_19_00007	CDS	684		phrog_1599		hypothetical protein
janth_19_00008	CDS	699				hypothetical protein
janth_19_00009	CDS	255				hypothetical protein
janth_19_00010	CDS	396				hypothetical protein
janth_19_00011	CDS	438		phrog_894		endolysin
janth_19_00012	CDS	429		phrog_1024		hypothetical protein
janth_19_00013	CDS	1245		phrog_7121		tail fiber protein
janth_19_00014	CDS	831		phrog_8610		hypothetical protein
janth_19_00015	CDS	699				hypothetical protein
janth_19_00016	CDS	1059				hypothetical protein
janth_19_00017	CDS	1470		phrog_8917		hypothetical protein
janth_19_00018	CDS	5577		phrog_7740		tail length tape measure protein
janth_19_00019	CDS	141				hypothetical protein
janth_19_00020	CDS	474				hypothetical protein
janth_19_00021	CDS	1203		phrog_290		minor tail protein
janth_19_00022	CDS	363		phrog_179		tail terminator
janth_19_00023	CDS	498		phrog_169		tail completion or Neck1 protein
janth_19_00024	CDS	375		phrog_161		head closure Hc1
janth_19_00025	CDS	372		phrog_17560		hypothetical protein
janth_19_00026	CDS	516		phrog_477		head-tail adaptor Ad1
janth_19_00027	CDS	828				hypothetical protein
janth_19_00028	CDS	1569				hypothetical protein
janth_19_00029	CDS	423				hypothetical protein
janth_19_00030	CDS	1368		phrog_283		major head protein
janth_19_00031	CDS	810		phrog_784		hypothetical protein
janth_19_00032	CDS	405				hypothetical protein
janth_19_00033	CDS	1182		phrog_241		head morphogenesis
janth_19_00034	CDS	1368		phrog_145		portal protein
janth_19_00035	CDS	1281		phrog_38319		hypothetical protein
janth_19_00036	CDS	462		phrog_546		hypothetical protein
janth_19_00037	CDS	642		phrog_513		transposase
janth_19_00038	CDS	1128		phrog_29215		hypothetical protein
janth_19_00039	CDS	624				hypothetical protein
janth_19_00040	CDS	426				hypothetical protein
janth_19_00041	CDS	348		phrog_18669		hypothetical protein
janth_19_00042	CDS	333				hypothetical protein
janth_19_00043	CDS	816		phrog_6028		hypothetical protein
janth_19_00044	CDS	873		phrog_16167		replication initiation protein
janth_19_00045	CDS	192				hypothetical protein
janth_19_00046	CDS	2628		phrog_16		DNA helicase
janth_19_00047	CDS	480		phrog_2321		Ref-like RecA filament endonuclease
janth_19_00048	CDS	618				hypothetical protein
janth_19_00049	CDS	426				hypothetical protein
janth_19_00050	CDS	303				hypothetical protein
janth_19_00051	CDS	2235		phrog_23072		DNA methyltransferase
janth_19_00052	CDS	696				hypothetical protein
janth_19_00053	CDS	387				hypothetical protein
janth_19_00054	CDS	708		phrog_63		anti-repressor Ant
janth_19_00055	CDS	150				hypothetical protein
janth_19_00056	CDS	264				hypothetical protein
janth_19_00057	CDS	216				hypothetical protein
janth_19_00058	CDS	288				hypothetical protein
janth_19_00059	CDS	336				hypothetical protein
janth_19_00060	CDS	495		phrog_4		transcriptional repressor
janth_19_00061	CDS	318				hypothetical protein
janth_19_00062	CDS	669				hypothetical protein
janth_19_00063	CDS	279				hypothetical protein
janth_19_00064	CDS	378				hypothetical protein
janth_19_00065	CDS	363				hypothetical protein
janth_19_00066	CDS	180				hypothetical protein
janth_19_00067	CDS	432				hypothetical protein
janth_19_00068	CDS	132				hypothetical protein
janth_19_00069	CDS	234				hypothetical protein
janth_19_00070	CDS	141				hypothetical protein
janth_19_00071	CDS	900		phrog_561		RecT-like ssDNA annealing protein
janth_19_00072	CDS	1923		phrog_7655		RecE-like recombination exonuclease
janth_19_00073	CDS	753		phrog_25176		hypothetical protein
janth_19_00074	CDS	261		phrog_9165		hypothetical protein
janth_19_00075	CDS	414		phrog_72		NinB/ Orf homologous recombination mediator
janth_19_00076	CDS	1221		phrog_724		exonuclease recombination-associated
janth_19_00077	CDS	687				hypothetical protein
janth_19_00078	CDS	690		phrog_874		hypothetical protein
janth_19_00079	CDS	471				hypothetical protein
janth_19_00080	CDS	372		phrog_5928		hypothetical protein
janth_19_00081	CDS	1755		phrog_62		DNA helicase
janth_19_00082	CDS	120				hypothetical protein
janth_19_00083	CDS	234				hypothetical protein
janth_19_00084	CDS	963		phrog_8593		hypothetical protein
janth_19_00085	CDS	363				hypothetical protein
janth_19_00086	CDS	819		phrog_1		integrase
locus_tag	ftype	length_bp	gene	EC_number	COG	product
janth_1_00001	CDS	1164		phrog_1423		Reverse transcriptase
janth_1_00002	CDS	375		phrog_3206		Avd protein of DGR
janth_1_00003	CDS	363		phrog_4245		hypothetical protein
